vehicle_id,day,odometer_km,engine_temp_c,vibration_g,battery_voltage_v,brake_pad_mm,tire_pressure_psi,fuel_efficiency_kmpl,rpm,fault_code_present,failing_component,rul_engine,rul_battery,rul_brakes,rul_tires,fault_label
34,34,45263,92.36,0.321,12.7,8.63,31.95,13.96,2215,0,none,999,999,999,999,0
34,35,45428,93.53,0.278,12.68,8.62,31.66,14.0,2261,0,none,999,999,999,999,0
34,36,45567,91.01,0.299,12.72,8.62,32.04,14.05,2185,0,none,999,999,999,999,0
34,37,45722,93.05,0.269,12.69,8.61,31.2,14.32,2223,0,none,999,999,999,999,0
34,38,45802,92.2,0.268,12.6,8.61,31.87,14.1,2131,0,none,999,999,999,999,0
34,39,45936,92.96,0.29,12.73,8.61,32.13,14.1,2253,0,none,999,999,999,999,0
34,40,46035,90.84,0.298,12.64,8.61,31.17,13.85,2201,0,none,999,999,999,999,0
34,41,46105,93.2,0.289,12.63,8.6,31.18,13.96,2205,0,none,999,999,999,999,0
34,42,46188,92.17,0.277,12.6,8.6,31.54,13.86,2320,0,none,999,999,999,999,0
34,43,46260,92.53,0.258,12.69,8.59,31.63,14.03,2258,0,none,999,999,999,999,0
34,44,46391,91.18,0.259,12.66,8.59,31.69,13.95,2188,0,none,999,999,999,999,0
34,45,46574,89.54,0.26,12.69,8.58,31.22,13.77,2301,0,none,999,999,999,999,0
34,46,46780,94.56,0.259,12.72,8.58,31.13,14.11,2230,0,none,999,999,999,999,0
34,47,46856,91.72,0.29,12.62,8.57,31.72,14.04,2234,0,none,999,999,999,999,0
34,48,47030,91.58,0.263,12.72,8.57,32.07,14.21,2201,0,none,999,999,999,999,0
34,49,47162,93.02,0.31,12.68,8.56,31.96,14.19,2274,0,none,999,999,999,999,0
34,50,47222,93.47,0.276,12.69,8.56,32.0,14.31,2230,0,none,999,999,999,999,0
34,51,47281,93.4,0.31,12.73,8.56,32.0,14.1,2193,0,none,999,999,999,999,0
34,52,47331,92.35,0.29,12.69,8.55,32.14,14.21,2199,0,none,999,999,999,999,0
34,53,47456,91.32,0.25,12.63,8.55,31.55,13.64,2263,0,none,999,999,999,999,0
34,54,47615,92.74,0.313,12.7,8.55,31.89,13.66,2212,0,none,999,999,999,999,0
34,55,47690,92.78,0.327,12.64,8.54,31.56,14.13,2267,0,none,999,999,999,999,0
34,56,47811,93.2,0.303,12.7,8.54,31.76,13.45,2298,0,none,999,999,999,999,0
34,57,47944,91.67,0.29,12.7,8.53,31.36,13.86,2236,0,none,999,999,999,999,0
34,58,48038,92.04,0.252,12.76,8.53,32.14,14.24,2220,0,none,999,999,999,999,0
34,59,48086,93.64,0.269,12.67,8.52,31.69,14.02,2211,0,none,999,999,999,999,0
34,60,48171,91.81,0.266,12.61,8.52,31.67,13.88,2213,0,none,999,999,999,999,0
34,61,48214,93.8,0.272,12.56,8.51,32.0,13.96,2213,0,none,999,999,999,999,0
34,62,48307,90.27,0.259,12.6,8.51,31.6,14.12,2180,0,none,999,999,999,999,0
34,63,48438,91.25,0.297,12.66,8.51,32.09,13.93,2214,0,none,999,999,999,999,0
34,64,48552,92.0,0.337,12.75,8.5,31.6,14.31,2263,0,none,999,999,999,999,0
34,65,48619,92.28,0.282,12.55,8.5,31.81,14.06,2191,0,none,999,999,999,999,0
34,66,48802,92.03,0.257,12.63,8.5,30.93,14.13,2252,0,none,999,999,999,999,0
34,67,48874,91.92,0.314,12.67,8.49,32.04,14.21,2159,0,none,999,999,999,999,0
34,68,48964,91.79,0.309,12.64,8.49,31.87,13.73,2207,0,none,999,999,999,999,0
34,69,49083,91.11,0.253,12.65,8.48,31.58,14.1,2267,0,none,999,999,999,999,0
34,70,49134,92.61,0.265,12.67,8.48,32.05,13.9,2208,0,none,999,999,999,999,0
34,71,49175,92.88,0.273,12.67,8.48,31.96,14.19,2167,0,none,999,999,999,999,0
34,72,49351,92.97,0.293,12.7,8.47,32.03,13.87,2177,0,none,999,999,999,999,0
34,73,49420,90.29,0.281,12.67,8.47,31.85,13.98,2285,0,none,999,999,999,999,0
34,74,49639,91.16,0.294,12.66,8.46,31.88,13.92,2232,0,none,999,999,999,999,0
34,75,49851,92.75,0.266,12.76,8.46,31.21,14.19,2249,0,none,999,999,999,999,0
34,76,50067,92.38,0.28,12.67,8.46,31.6,13.93,2184,0,none,999,999,999,999,0
34,77,50157,94.76,0.303,12.67,8.45,32.07,14.12,2201,0,none,999,999,999,999,0
34,78,50372,93.19,0.296,12.63,8.45,31.8,14.04,2112,0,none,999,999,999,999,0
34,79,50424,91.18,0.297,12.74,8.44,31.16,14.38,2209,0,none,999,999,999,999,0
34,80,50579,91.84,0.274,12.65,8.44,31.61,14.31,2238,0,none,999,999,999,999,0
34,81,50706,92.93,0.247,12.77,8.43,31.7,13.86,2262,0,none,999,999,999,999,0
34,82,50897,93.26,0.293,12.59,8.43,31.82,14.06,2206,0,none,999,999,999,999,0
34,83,51070,90.56,0.309,12.67,8.43,31.53,14.0,2224,0,none,999,999,999,999,0
34,84,51182,90.46,0.309,12.67,8.42,31.72,14.43,2211,0,none,999,999,999,999,0
34,85,51379,92.41,0.263,12.68,8.42,31.83,14.17,2146,0,none,999,999,999,999,0
34,86,51485,90.72,0.258,12.7,8.41,31.69,14.22,2161,0,none,999,999,999,999,0
34,87,51684,91.7,0.273,12.72,8.41,32.15,13.93,2194,0,none,999,999,999,999,0
34,88,51895,92.34,0.284,12.73,8.4,32.2,13.85,2252,0,brakes,999,999,162,999,0
34,89,52074,90.95,0.28,12.73,8.36,31.47,13.7,2205,0,brakes,999,999,161,999,0
34,90,52156,92.91,0.283,12.61,8.31,32.18,13.94,2242,0,brakes,999,999,160,999,0
34,91,52311,92.42,0.297,12.7,8.27,31.71,13.71,2228,0,brakes,999,999,159,999,0
34,92,52509,92.37,0.317,12.66,8.22,31.33,14.09,2231,0,brakes,999,999,158,999,0
34,93,52599,92.46,0.296,12.65,8.18,31.7,14.09,2227,0,brakes,999,999,157,999,0
34,94,52756,92.73,0.313,12.74,8.14,31.99,14.46,2257,0,brakes,999,999,156,999,0
34,95,52919,92.96,0.324,12.67,8.09,31.17,13.59,2205,0,brakes,999,999,155,999,0
34,96,53055,90.7,0.276,12.78,8.05,31.93,13.97,2160,0,brakes,999,999,154,999,0
34,97,53212,91.4,0.306,12.62,8.01,31.52,13.71,2137,0,brakes,999,999,153,999,0
34,98,53369,92.62,0.324,12.71,7.96,31.69,14.19,2130,0,brakes,999,999,152,999,0
34,99,53486,93.21,0.265,12.72,7.92,31.29,14.28,2182,0,brakes,999,999,151,999,0
34,100,53564,92.24,0.353,12.64,7.88,31.47,13.92,2241,0,brakes,999,999,150,999,0
34,101,53638,91.04,0.331,12.74,7.83,31.57,13.77,2256,0,brakes,999,999,149,999,0
34,102,53736,92.92,0.326,12.66,7.79,31.55,14.34,2213,1,brakes,999,999,148,999,0
34,103,53933,91.14,0.368,12.66,7.75,32.34,13.89,2217,1,brakes,999,999,147,999,0
34,104,54094,94.05,0.36,12.68,7.7,31.37,14.12,2195,0,brakes,999,999,146,999,0
34,105,54293,90.52,0.339,12.7,7.65,31.98,13.8,2283,0,brakes,999,999,145,999,0
34,106,54502,91.04,0.333,12.67,7.61,31.88,13.98,2273,0,brakes,999,999,144,999,0
34,107,54624,91.06,0.347,12.73,7.57,31.61,13.78,2198,0,brakes,999,999,143,999,0
34,108,54681,90.45,0.314,12.7,7.53,31.88,13.87,2169,0,brakes,999,999,142,999,0
34,109,54797,90.56,0.348,12.6,7.48,31.58,13.79,2211,0,brakes,999,999,141,999,0
34,110,54953,90.45,0.371,12.66,7.44,32.0,13.79,2239,0,brakes,999,999,140,999,0
34,111,55156,91.31,0.378,12.64,7.39,31.92,14.5,2192,0,brakes,999,999,139,999,0
34,112,55324,92.88,0.319,12.63,7.35,32.03,13.99,2195,0,brakes,999,999,138,999,0
34,113,55461,91.04,0.377,12.63,7.3,31.3,14.11,2165,0,brakes,999,999,137,999,0
34,114,55559,92.96,0.359,12.61,7.26,31.43,13.74,2243,0,brakes,999,999,136,999,0
34,115,55713,89.84,0.393,12.67,7.22,31.3,13.93,2221,0,brakes,999,999,135,999,0
34,116,55843,93.54,0.389,12.67,7.18,32.2,14.08,2209,0,brakes,999,999,134,999,0
34,117,56046,92.52,0.356,12.73,7.13,32.16,14.54,2145,1,brakes,999,999,133,999,0
34,118,56133,93.47,0.377,12.66,7.09,31.62,14.01,2230,0,brakes,999,999,132,999,0
34,119,56231,91.82,0.398,12.63,7.04,31.39,14.25,2232,1,brakes,999,999,131,999,0
34,120,56344,92.31,0.387,12.6,7.0,31.4,14.08,2239,0,brakes,999,999,130,999,0
34,121,56526,92.09,0.343,12.66,6.95,31.96,14.01,2153,0,brakes,999,999,129,999,0
34,122,56648,93.11,0.386,12.66,6.91,32.15,13.89,2253,0,brakes,999,999,128,999,0
34,123,56714,92.41,0.422,12.68,6.86,31.36,14.2,2184,0,brakes,999,999,127,999,0
34,124,56755,92.49,0.371,12.74,6.82,31.31,14.02,2178,0,brakes,999,999,126,999,0
34,125,56950,94.85,0.392,12.65,6.78,32.01,14.05,2182,0,brakes,999,999,125,999,0
34,126,57047,93.03,0.404,12.7,6.73,31.66,14.18,2188,0,brakes,999,999,124,999,0
34,127,57221,93.77,0.394,12.65,6.69,31.85,14.03,2173,0,brakes,999,999,123,999,0
34,128,57377,93.12,0.399,12.56,6.65,31.98,14.22,2239,0,brakes,999,999,122,999,0
34,129,57481,91.51,0.397,12.69,6.6,31.72,13.96,2188,0,brakes,999,999,121,999,0
34,130,57655,90.43,0.414,12.7,6.56,31.99,14.16,2221,0,brakes,999,999,120,999,0
34,131,57786,93.84,0.429,12.79,6.52,31.35,14.36,2282,0,brakes,999,999,119,999,0
34,132,57940,91.07,0.442,12.75,6.47,31.73,14.02,2287,0,brakes,999,999,118,999,0
34,133,58153,88.82,0.446,12.66,6.42,32.02,14.03,2269,0,brakes,999,999,117,999,0
34,134,58269,92.75,0.455,12.68,6.38,31.85,14.13,2181,0,brakes,999,999,116,999,0
34,135,58351,93.26,0.466,12.63,6.34,32.0,14.1,2196,0,brakes,999,999,115,999,0
34,136,58444,92.5,0.413,12.62,6.29,32.1,14.09,2223,0,brakes,999,999,114,999,0
34,137,58625,91.84,0.452,12.65,6.25,31.46,13.91,2233,0,brakes,999,999,113,999,0
34,138,58734,91.88,0.463,12.69,6.2,31.68,14.29,2179,0,brakes,999,999,112,999,0
34,139,58816,93.12,0.454,12.7,6.16,31.82,14.07,2220,0,brakes,999,999,111,999,0
34,140,58925,89.35,0.487,12.64,6.11,31.73,14.28,2230,0,brakes,999,999,110,999,0
34,141,59109,93.11,0.46,12.65,6.07,31.77,14.06,2226,0,brakes,999,999,109,999,0
34,142,59320,92.77,0.469,12.71,6.03,32.01,13.96,2211,1,brakes,999,999,108,999,0
34,143,59505,91.1,0.464,12.74,5.98,31.78,13.95,2236,0,brakes,999,999,107,999,0
34,144,59656,92.43,0.452,12.7,5.94,31.29,14.12,2288,0,brakes,999,999,106,999,0
34,145,59810,90.6,0.454,12.69,5.9,31.81,13.81,2226,0,brakes,999,999,105,999,0
34,146,59856,91.77,0.451,12.63,5.85,31.57,13.95,2250,0,brakes,999,999,104,999,0
34,147,60043,90.65,0.493,12.67,5.81,31.71,14.01,2306,0,brakes,999,999,103,999,0
34,148,60171,90.73,0.451,12.68,5.77,31.81,13.98,2195,0,brakes,999,999,102,999,0
34,149,60364,92.62,0.476,12.68,5.72,32.43,14.17,2321,0,brakes,999,999,101,999,0
34,150,60453,91.96,0.507,12.64,5.68,31.31,14.08,2275,0,brakes,999,999,100,999,0
34,151,60665,91.25,0.498,12.66,5.63,31.86,13.99,2186,0,brakes,999,999,99,999,0
34,152,60760,92.6,0.52,12.65,5.59,31.59,13.79,2250,0,brakes,999,999,98,999,0
34,153,60852,92.47,0.478,12.74,5.55,31.55,13.96,2175,0,brakes,999,999,97,999,0
34,154,60974,90.62,0.469,12.59,5.5,31.89,13.88,2280,0,brakes,999,999,96,999,0
34,155,61134,92.74,0.509,12.65,5.46,31.72,14.27,2262,0,brakes,999,999,95,999,0
34,156,61177,89.31,0.529,12.71,5.41,31.84,14.22,2189,0,brakes,999,999,94,999,0
34,157,61390,91.52,0.484,12.63,5.37,31.6,13.94,2197,0,brakes,999,999,93,999,0
34,158,61488,89.01,0.481,12.62,5.33,32.14,13.89,2140,1,brakes,999,999,92,999,0
34,159,61559,95.07,0.476,12.66,5.28,31.47,13.85,2183,0,brakes,999,999,91,999,0
34,160,61613,92.02,0.533,12.7,5.24,32.03,14.09,2228,1,brakes,999,999,90,999,0
34,161,61676,91.27,0.512,12.68,5.2,31.36,14.21,2274,0,brakes,999,999,89,999,0
34,162,61737,91.57,0.515,12.73,5.15,32.18,13.97,2195,1,brakes,999,999,88,999,0
34,163,61874,88.46,0.525,12.64,5.11,31.7,14.17,2142,1,brakes,999,999,87,999,0
34,164,61979,92.44,0.495,12.61,5.06,31.88,14.16,2209,0,brakes,999,999,86,999,0
34,165,62192,92.98,0.511,12.6,5.02,31.11,14.28,2169,1,brakes,999,999,85,999,0
34,166,62376,92.39,0.56,12.64,4.97,32.16,13.79,2230,1,brakes,999,999,84,999,0
34,167,62506,93.22,0.53,12.69,4.93,31.57,13.86,2175,0,brakes,999,999,83,999,0
34,168,62624,91.69,0.532,12.62,4.89,32.39,14.0,2192,0,brakes,999,999,82,999,0
34,169,62839,91.69,0.508,12.72,4.84,31.45,14.22,2163,0,brakes,999,999,81,999,0
34,170,62928,92.63,0.562,12.77,4.8,31.89,14.05,2177,0,brakes,999,999,80,999,0
34,171,63142,91.75,0.541,12.66,4.76,31.57,14.19,2284,0,brakes,999,999,79,999,0
34,172,63269,91.2,0.568,12.7,4.71,32.35,14.27,2220,0,brakes,999,999,78,999,0
34,173,63407,90.96,0.556,12.74,4.67,31.59,14.01,2242,0,brakes,999,999,77,999,0
34,174,63552,92.02,0.545,12.58,4.62,31.56,13.81,2211,0,brakes,999,999,76,999,0
34,175,63662,91.74,0.591,12.64,4.58,31.67,14.01,2187,0,brakes,999,999,75,999,0
34,176,63744,90.0,0.572,12.57,4.53,32.01,14.23,2184,0,brakes,999,999,74,999,0
34,177,63824,91.09,0.547,12.67,4.49,31.64,14.17,2210,1,brakes,999,999,73,999,0
34,178,63962,93.12,0.523,12.69,4.45,31.57,13.97,2229,0,brakes,999,999,72,999,1
34,179,64145,92.85,0.569,12.64,4.4,32.11,14.27,2217,0,brakes,999,999,71,999,1
34,180,64231,91.84,0.572,12.7,4.36,30.95,13.87,2304,0,brakes,999,999,70,999,1
34,181,64290,91.52,0.552,12.64,4.31,31.43,14.02,2230,0,brakes,999,999,69,999,1
34,182,64452,92.23,0.596,12.69,4.27,31.7,14.01,2230,0,brakes,999,999,68,999,1
34,183,64553,92.31,0.589,12.59,4.22,31.35,14.1,2178,0,brakes,999,999,67,999,1
34,184,64647,91.84,0.539,12.69,4.18,32.09,14.16,2235,0,brakes,999,999,66,999,1
34,185,64860,91.04,0.57,12.66,4.14,32.06,14.63,2222,1,brakes,999,999,65,999,1
34,186,64965,93.89,0.589,12.67,4.09,32.65,14.29,2247,0,brakes,999,999,64,999,1
34,187,65124,94.62,0.635,12.65,4.05,31.29,14.07,2247,0,brakes,999,999,63,999,1
34,188,65165,93.39,0.575,12.66,4.01,31.78,14.04,2267,1,brakes,999,999,62,999,1
34,189,65327,91.77,0.653,12.6,3.96,31.22,13.81,2228,0,brakes,999,999,61,999,1
34,190,65376,91.18,0.565,12.76,3.92,31.72,14.1,2250,0,brakes,999,999,60,999,1
34,191,65492,90.96,0.602,12.67,3.87,31.61,13.8,2232,0,brakes,999,999,59,999,1
34,192,65711,94.17,0.584,12.68,3.83,32.1,14.17,2273,0,brakes,999,999,58,999,1
34,193,65849,91.81,0.632,12.66,3.79,31.85,14.0,2231,0,brakes,999,999,57,999,1
34,194,65900,90.96,0.608,12.71,3.74,31.38,13.97,2303,1,brakes,999,999,56,999,1
34,195,66112,92.42,0.583,12.67,3.7,32.28,13.93,2180,0,brakes,999,999,55,999,1
34,196,66194,94.62,0.615,12.67,3.65,31.77,13.88,2122,0,brakes,999,999,54,999,1
34,197,66353,93.39,0.626,12.73,3.61,31.32,14.07,2237,0,brakes,999,999,53,999,1
34,198,66533,92.33,0.595,12.65,3.57,31.63,14.22,2237,0,brakes,999,999,52,999,1
34,199,66735,91.8,0.653,12.61,3.52,31.69,13.87,2171,0,brakes,999,999,51,999,1
34,200,66812,91.64,0.636,12.69,3.48,31.08,14.09,2186,0,brakes,999,999,50,999,1
34,201,67012,92.13,0.637,12.71,3.43,31.58,13.86,2214,1,brakes,999,999,49,999,1
34,202,67202,92.02,0.618,12.62,3.39,31.27,13.98,2205,0,brakes,999,999,48,999,1
34,203,67244,91.48,0.643,12.67,3.35,32.04,14.32,2211,0,brakes,999,999,47,999,1
34,204,67372,90.32,0.635,12.6,3.3,31.88,13.81,2199,1,brakes,999,999,46,999,1
34,205,67570,91.99,0.622,12.74,3.26,32.15,14.27,2218,0,brakes,999,999,45,999,1
34,206,67660,93.91,0.628,12.69,3.22,31.24,13.95,2210,0,brakes,999,999,44,999,1
34,207,67706,93.52,0.622,12.71,3.17,32.3,13.96,2193,0,brakes,999,999,43,999,1
34,208,67776,93.78,0.703,12.66,3.13,32.48,13.98,2246,1,brakes,999,999,42,999,1
34,209,67910,91.67,0.675,12.69,3.08,31.29,13.79,2147,1,brakes,999,999,41,999,1
34,210,68080,92.2,0.646,12.68,3.04,32.21,14.17,2169,0,brakes,999,999,40,999,1
34,211,68235,93.11,0.643,12.68,3.0,31.68,13.9,2224,1,brakes,999,999,39,999,1
34,212,68343,90.64,0.664,12.69,2.95,31.96,14.02,2250,1,brakes,999,999,38,999,1
34,213,68422,92.74,0.662,12.73,2.91,31.87,14.31,2185,0,brakes,999,999,37,999,1
34,214,68631,90.33,0.711,12.76,2.86,31.84,13.92,2189,1,brakes,999,999,36,999,1
34,215,68716,95.23,0.671,12.66,2.82,31.73,14.14,2182,1,brakes,999,999,35,999,1
34,216,68781,94.11,0.658,12.73,2.78,31.75,14.01,2154,0,brakes,999,999,34,999,1
34,217,68987,94.78,0.678,12.75,2.74,31.69,13.99,2149,1,brakes,999,999,33,999,1
34,218,69105,91.71,0.691,12.64,2.69,31.92,13.86,2211,0,brakes,999,999,32,999,1
34,219,69235,92.31,0.715,12.67,2.65,31.5,14.47,2211,1,brakes,999,999,31,999,1
34,220,69335,92.47,0.692,12.78,2.6,31.91,13.98,2279,0,brakes,999,999,30,999,1
34,221,69405,93.11,0.7,12.65,2.56,31.9,14.27,2174,0,brakes,999,999,29,999,1
34,222,69570,92.83,0.659,12.7,2.52,31.21,14.05,2174,1,brakes,999,999,28,999,1
34,223,69770,92.13,0.689,12.61,2.47,31.77,13.97,2229,1,brakes,999,999,27,999,1
34,224,69856,93.21,0.723,12.65,2.43,32.0,14.18,2189,1,brakes,999,999,26,999,1
34,225,69900,91.55,0.695,12.66,2.39,31.5,14.18,2216,1,brakes,999,999,25,999,1
34,226,70028,93.95,0.71,12.6,2.34,31.52,13.91,2221,0,brakes,999,999,24,999,1
34,227,70182,91.78,0.708,12.7,2.29,31.91,14.21,2188,0,brakes,999,999,23,999,1
34,228,70357,93.49,0.735,12.64,2.25,31.98,13.97,2233,0,brakes,999,999,22,999,1
34,229,70462,93.73,0.741,12.71,2.2,31.41,14.09,2198,1,brakes,999,999,21,999,1
34,230,70558,91.88,0.689,12.66,2.16,31.82,14.24,2185,1,brakes,999,999,20,999,1
34,231,70642,91.68,0.704,12.74,2.12,32.01,14.6,2195,0,brakes,999,999,19,999,1
34,232,70682,91.8,0.728,12.74,2.07,32.15,13.86,2212,0,brakes,999,999,18,999,1
34,233,70895,92.42,0.743,12.75,2.03,31.98,14.01,2137,1,brakes,999,999,17,999,1
34,234,71092,92.75,0.724,12.61,1.99,31.73,14.13,2220,0,brakes,999,999,16,999,1
34,235,71284,90.91,0.69,12.63,1.94,31.85,14.34,2118,1,brakes,999,999,15,999,1
34,236,71480,92.25,0.749,12.65,1.9,32.14,14.54,2173,1,brakes,999,999,14,999,1
34,237,71689,93.79,0.731,12.66,1.85,31.26,13.94,2194,1,brakes,999,999,13,999,1
34,238,71840,92.31,0.739,12.72,1.81,31.65,14.12,2164,0,brakes,999,999,12,999,1
34,239,72039,90.05,0.766,12.66,1.77,31.17,13.97,2245,0,brakes,999,999,11,999,1
34,240,72178,93.02,0.745,12.64,1.72,32.08,14.1,2225,0,brakes,999,999,10,999,1
34,241,72364,90.98,0.767,12.71,1.68,32.3,13.87,2286,0,brakes,999,999,9,999,1
34,242,72437,92.36,0.774,12.73,1.63,31.71,14.07,2180,0,brakes,999,999,8,999,1
34,243,72635,91.12,0.738,12.68,1.59,32.17,14.37,2164,1,brakes,999,999,7,999,1
34,244,72796,92.63,0.76,12.71,1.54,31.01,13.86,2181,0,brakes,999,999,6,999,1
34,245,72915,91.38,0.758,12.66,1.5,31.87,13.81,2198,0,brakes,999,999,5,999,1
34,246,72975,92.34,0.788,12.61,1.45,31.74,14.3,2147,0,brakes,999,999,4,999,1
34,247,73039,91.54,0.76,12.69,1.41,31.69,13.8,2277,1,brakes,999,999,3,999,1
34,248,73250,91.59,0.799,12.64,1.37,31.78,14.04,2122,1,brakes,999,999,2,999,1
34,249,73345,91.86,0.767,12.61,1.32,31.54,13.95,2240,1,brakes,999,999,1,999,1
35,0,43705,92.31,0.285,12.69,8.88,31.05,14.91,2172,0,none,999,999,999,999,0
35,1,43790,90.63,0.291,12.69,8.88,31.75,14.59,2210,0,none,999,999,999,999,0
35,2,43923,92.19,0.278,12.63,8.87,31.72,14.83,2145,0,none,999,999,999,999,0
35,3,43994,91.7,0.298,12.82,8.87,31.86,14.96,2217,0,none,999,999,999,999,0
35,4,44151,89.79,0.293,12.67,8.86,31.16,14.68,2280,0,none,999,999,999,999,0
35,5,44281,91.47,0.292,12.8,8.86,32.11,15.09,2190,0,none,999,999,999,999,0
35,6,44489,90.43,0.276,12.73,8.86,31.74,14.94,2275,0,none,999,999,999,999,0
35,7,44605,90.65,0.278,12.65,8.85,32.1,15.28,2187,0,none,999,999,999,999,0
35,8,44793,90.93,0.249,12.69,8.85,31.2,14.94,2304,0,none,999,999,999,999,0
35,9,44964,90.4,0.294,12.68,8.84,31.59,14.98,2183,0,none,999,999,999,999,0
35,10,45181,89.12,0.298,12.73,8.84,32.06,14.85,2255,0,none,999,999,999,999,0
35,11,45305,91.22,0.24,12.63,8.83,31.55,14.87,2218,0,none,999,999,999,999,0
35,12,45392,91.78,0.29,12.7,8.83,31.87,14.82,2204,0,none,999,999,999,999,0
35,13,45577,92.47,0.272,12.62,8.83,31.89,14.85,2231,0,none,999,999,999,999,0
35,14,45712,90.9,0.283,12.6,8.82,31.56,14.78,2153,0,none,999,999,999,999,0
35,15,45861,88.18,0.262,12.7,8.82,31.72,14.88,2244,0,none,999,999,999,999,0
35,16,46013,89.59,0.28,12.59,8.81,31.81,14.69,2262,0,none,999,999,999,999,0
35,17,46089,89.63,0.292,12.74,8.81,31.98,15.08,2246,0,none,999,999,999,999,0
35,18,46212,89.94,0.297,12.75,8.81,31.67,14.83,2190,0,none,999,999,999,999,0
35,19,46386,90.95,0.283,12.79,8.8,31.71,15.22,2170,0,none,999,999,999,999,0
35,20,46439,89.29,0.267,12.7,8.8,31.58,14.53,2196,0,none,999,999,999,999,0
35,21,46527,91.2,0.296,12.78,8.79,31.38,14.72,2212,0,none,999,999,999,999,0
35,22,46639,91.41,0.279,12.75,8.79,31.49,14.84,2169,0,none,999,999,999,999,0
35,23,46682,91.73,0.258,12.74,8.79,30.99,14.74,2195,0,none,999,999,999,999,0
35,24,46874,89.85,0.282,12.75,8.78,32.39,15.18,2165,0,none,999,999,999,999,0
35,25,47044,91.16,0.263,12.75,8.78,31.88,15.02,2215,0,none,999,999,999,999,0
35,26,47191,93.04,0.322,12.69,8.78,31.09,14.83,2220,0,none,999,999,999,999,0
35,27,47372,91.29,0.271,12.67,8.77,31.4,14.99,2248,0,none,999,999,999,999,0
35,28,47579,90.97,0.263,12.73,8.77,31.4,15.09,2188,0,none,999,999,999,999,0
35,29,47691,91.55,0.299,12.69,8.77,31.58,15.2,2247,0,none,999,999,999,999,0
35,30,47780,90.06,0.275,12.72,8.76,31.43,14.78,2215,0,none,999,999,999,999,0
35,31,47966,93.59,0.286,12.68,8.76,31.85,15.06,2209,0,none,999,999,999,999,0
35,32,48029,91.48,0.274,12.72,8.75,32.04,14.88,2155,0,none,999,999,999,999,0
35,33,48155,89.72,0.271,12.68,8.75,31.83,15.12,2307,0,none,999,999,999,999,0
35,34,48321,89.54,0.271,12.63,8.75,31.76,14.74,2169,0,none,999,999,999,999,0
35,35,48465,88.77,0.301,12.76,8.75,31.58,14.79,2179,0,none,999,999,999,999,0
35,36,48575,90.6,0.257,12.75,8.74,31.7,14.9,2231,0,none,999,999,999,999,0
35,37,48647,90.34,0.283,12.74,8.74,32.1,14.84,2227,0,none,999,999,999,999,0
35,38,48730,88.46,0.294,12.66,8.73,31.89,14.71,2216,0,none,999,999,999,999,0
35,39,48832,89.24,0.313,12.74,8.73,31.79,14.84,2166,0,none,999,999,999,999,0
35,40,48887,89.51,0.273,12.67,8.72,32.0,14.65,2228,0,none,999,999,999,999,0
35,41,49061,90.87,0.285,12.75,8.72,30.97,15.37,2259,0,none,999,999,999,999,0
35,42,49136,90.45,0.289,12.68,8.71,31.76,14.99,2165,0,none,999,999,999,999,0
35,43,49197,88.81,0.286,12.65,8.71,31.8,14.78,2274,0,none,999,999,999,999,0
35,44,49355,90.43,0.252,12.65,8.7,31.22,14.98,2251,0,none,999,999,999,999,0
35,45,49400,89.84,0.302,12.73,8.7,31.86,15.16,2212,0,none,999,999,999,999,0
35,46,49494,92.71,0.275,12.69,8.69,31.78,15.08,2240,0,none,999,999,999,999,0
35,47,49635,91.91,0.287,12.76,8.69,31.8,14.99,2242,0,none,999,999,999,999,0
35,48,49785,87.82,0.282,12.64,8.69,32.0,14.76,2202,0,none,999,999,999,999,0
35,49,49994,91.31,0.26,12.65,8.69,31.32,14.73,2220,0,none,999,999,999,999,0
35,50,50086,88.18,0.283,12.68,8.68,31.02,15.11,2246,0,none,999,999,999,999,0
35,51,50167,90.9,0.271,12.65,8.68,31.39,15.24,2262,0,none,999,999,999,999,0
35,52,50233,89.13,0.254,12.79,8.67,31.5,15.09,2200,0,none,999,999,999,999,0
35,53,50447,90.18,0.299,12.75,8.67,31.53,14.98,2148,0,none,999,999,999,999,0
35,54,50535,90.16,0.282,12.72,8.66,31.94,14.52,2221,0,none,999,999,999,999,0
35,55,50673,88.29,0.283,12.77,8.66,31.74,14.75,2205,0,none,999,999,999,999,0
35,56,50733,89.78,0.314,12.73,8.65,30.96,14.92,2287,0,none,999,999,999,999,0
35,57,50919,88.83,0.306,12.74,8.65,31.71,15.12,2190,0,none,999,999,999,999,0
35,58,51136,90.06,0.292,12.71,8.65,31.62,15.32,2172,0,none,999,999,999,999,0
35,59,51264,90.46,0.305,12.71,8.64,31.52,14.74,2183,0,none,999,999,999,999,0
35,60,51355,90.3,0.292,12.63,8.64,31.62,15.04,2255,0,none,999,999,999,999,0
35,61,51512,91.62,0.309,12.68,8.63,31.48,14.96,2226,0,none,999,999,999,999,0
35,62,51700,92.09,0.302,12.7,8.63,30.99,14.63,2210,0,none,999,999,999,999,0
35,63,51861,91.26,0.282,12.67,8.62,31.27,15.1,2188,0,none,999,999,999,999,0
35,64,51926,90.85,0.3,12.68,8.62,31.86,14.81,2182,0,none,999,999,999,999,0
35,65,52052,89.32,0.296,12.69,8.62,31.38,15.1,2194,0,none,999,999,999,999,0
